"Example_ID","Language_ID","Sentence","Segmentation","Gloss","Translation","Source","Orig_Segmentation","Orig_Glossing","Orig_Translation","Comment","Morpheme_IDs"
"kui-122","nucl1656","huŋua hisuntu e-iɣoti-sɨ e-ɨŋkɨ-lɨ-iŋo e-itu-te","huŋua hisuntu e-iɣoti-sɨ e-ɨŋkɨ-lɨ-iŋo e-itu-te","Q many? 2-day-PERT 2-sleep-PNCT-FUT 2-place-LOC","How many days will you sleep in your village?","franchetto1986kuikuro[184]","húgua hisúntu e-irotí-sâ e-âgkâ-lâ-ígo e-itú-te","INTER ? 2-dia-REL 2-dormir-PONT-FUT 2-lugar-LOC","Quantos dias você dormirá na sua aldeia?","","X X X-X-X kui_2p:2S-X-X-X X-X-X"
"kar-41","gali1262","kɨs-aro-ja","kɨs-aro-ja","1+2>3-take-PRS","Both of us take him.","hoff1968carib[160]","","","","","kar_12a:1+2>3-X-X"
"kar-42","gali1262","kɨt-aipɨna-e","kɨt-aipɨna-e","1+2S_A_-be.one.with.people-PRS","Both of us are one (with our people).","hoff1968carib[168]","","","","","kar_12sa:1+2S-X-X"
"apa-152","apal1257","sɨ-nɨʔ-no","sɨ-nɨʔ-no","1+2S-sleep-IMM","We slept.","koehn1965verb[12]","","","","","apa_12a:1+2S-X-X"
"tri-41","trio1238","kii-konka","kii-konka","1+2>3-pierce","We pierced it.","triomeira1999[287]","","","","","tri_12a:1+2>3-X"
"tri-42","trio1238","k-enpa","k-enpa","1+2>3-teach","We taught him/her.","triomeira1999[287]","","","","","tri_12a:1+2>3-X"
"tri-44","trio1238","kɨt-apuru","kɨt-apuru","1+2>3-lock","We locked it.","triomeira1999[287]","","","","","tri_12a:1+2>3-X"
"tri-46","trio1238","ke-epɨ","ke-epɨ","1+2S_A_-bathe","We bathed.","triomeira1999[292]","","","","","tri_12sa:1+2S-X"
"tri-47","trio1238","k-entapo","k-entapo","1+2S_A_-yawn","We yawned.","triomeira1999[292]","","","","","tri_12sa:1+2S-X"
"tri-48","trio1238","kɨt-əturu","kɨt-əturu","1+2S_A_-talk","We talked.","triomeira1999[292]","","","","","tri_12sa:1+2S-X"
"hix-33","hixk1239","tamryekyaha","t-amrʲekɨ-jaha","1+2S_A_-go.hunting-NPST","We will go hunting.","hixkaryanaderby1985[191]","","","","","hix_12sa:1+2S-X-X"
"wmr-177","waim1253","kɨka ram ka hu-mɨnɨ-tah-pɨ-pia","kɨka ram ka hu-mɨnɨ-tah-pɨ-pia","1+2PRO PART 3PRO 1+2>3-bleed-VBZ-CAUS-IMM","We made him bleed.","waimiribruno2003[100]","","","","","X X X wmr_12a:1+2>3-X-X-X-X"
"mak-29","maqu1238","kiichü'ka","kii-kɨʔka-a","1+2>3-roll-NPST","We're rolling it.","maquiritaricaceres2011[182]","","","","","mak_12a:1+2>3-X-X"
"mak-32","maqu1238","""kaiju'kato"" ke","k-aihuku-a=to ke","1+2>3-hit-NPST=PL QUOT","Let's hit it, they said.","maquiritaricaceres2011[68]","","","","","mak_12a:1+2>3-X-X=X X"
"wmr-58","waim1253","arakɨ ram kɨkɨ h-ɨ-sa ʃiba mɨrɨka-se","arakɨ ram kɨkɨ h-ɨ-sa ʃiba mɨrɨka-se","today PART 1+2.PRO 1+2-go-NPST fish fish-SUP","Today we go fishing.","waimiribruno2003[79]","","","","","X X X wmr_12a:1+2S-X-X X X-X"
"wai-22","waiw1244","t͡ʃit͡ʃirʲasɨ","tɨtɨ-rʲa-sɨ","1+2>3-fix-NPST","We are fixing it.","waiwaihawkins1998[180]","","","","","wai_12a:1+2>3-X-X"
"wai-24","waiw1244","kɨrʲwa-nɨ rma tɨt-wɨrɨjake-sɨ k-wakre-ɲe-nhɨrɨ rma","kɨrʲwa-nɨ rma tɨt-wɨrɨjake-sɨ k-wakre-ɲe-nhɨrɨ rma","good-NMLZ even 1+2>3-despise-NPST 1+2P-be.kind.to-AGT.NMLZ-PST even","We despise even good people, even those who have been kind to us.","waiwaihawkins1998[87]","","","","","X-X X wai_12a:1+2>3-X-X X-X-X-X X"
"wai-25","waiw1244","tajʃa tɨt-mok-o","tajʃa tɨt-mok-o","this.way 1+2S-come-IMM","We came this way.","waiwaihawkins1998[179]","","","","","X wai_12a:1+2S-X-X"
"way-31","waya1269","kup-tə","kup-tə","1+2S-go","We went.","wayanatavares2005[207]","","","","","way_12sa:1+2S-X"
"way-32","waya1269","kut-ke","kut-ke","1+2S-say","We will speak.","wayanatavares2005[207]","","","","","way_12sa:1+2S-X"
"way-33","waya1269","h-erama","h-erama","1+2S-turn.around","We came back.","wayanatavares2005[207]","","","","","way_12sa:1+2S-X"
"way-26","waya1269","hi-panakma","hi-panakma","1+2>3-hear","We heard it.","wayanatavares2005[207]","si-panakma","","","","way_12a:1+2>3-X"
"way-27","waya1269","kuhi-pika","kuhi-pika","1+2>3-skin","We skinned it.","wayanatavares2005[207]","kus-ipika","","","","way_12a:1+2>3-X"
"way-29","waya1269","kut-uhmo","kut-uhmo","1+2>3-beat","We beat it.","wayanatavares2005[207]","","","","","way_12a:1+2>3-X"
"ikp-107","ikpe1245","kut͡ʃ-ip-ta-n","kut͡ʃ-ip-ta-n","1+2S_A_-bathe-MVT-NPST","Are we going swimming?","ikpengpacheco2001[53]","","","","","ikp_12a:1+2S-X-X-X"
"mak-33","maqu1238","m-ene-i","m-ene-i","2>3-see-REC.IPFV","You've seen him/her.","maquiritaricaceres2011[180]","","","","","mak_2a:2>3-X-X"
"mak-34","maqu1238","micho'kai","mi-koʔka-i","2>3-wash-REC.IPFV","You've washed him/her.","maquiritaricaceres2011[180]","","","","","mak_2a:2>3-X-X"
"mak-35","maqu1238","m-əʔka-i","m-əʔka-i","2S_A_-finish-REC.IPFV","You've finished.","maquiritaricaceres2011[181]","","","","","mak_2sa:2S-X-X"
"wai-5","waiw1244","mɨ-mok-o","mɨ-mok-o","2S-come-IMM","Did you come?","waiwaihawkins1998[43]","","","","","wai_2a:2S-X-X"
"wai-31","waiw1244","amna m-eeɲ-a","amna m-eeɲ-a","1+3 2>3-see-NPST","Do you see us?","waiwaihawkins1998[181]","","","","","X wai_2a:2>3-X-X"
"ara-28","para1310","momomtyn","m-omomɨ-tɨ-n","2S_A_-enter-PL-REM","You entered.","alves2017arara[177]","","","","","ara_2sa:2S-X-X-X"
"wmr-18","waim1253","mɨ-wen-ta-pa","mɨ-wen-ta-pa","2S-vomit-VBZ-EMP","You vomit","waimiribruno2003[74]","","","","","wmr_2a:2S-X-X-X"
"wmr-134","waim1253","epe kɨ marɨm-eme mɨ-mɨrɨkɨ-pia=eʔ","epe kɨ marɨm-eme mɨ-mɨrɨkɨ-pia=eʔ","Where this piranha-DEV 2>3-fish-IMM=Q","Where did you fish piranha?","waimiribruno2003[94]","","","","","X X X-X wmr_2a:2>3-X-X=X"
"ing-80","inga1250","m-eta-i","m-eta-i","2>3-hear-REC","You heard that (?)","cruz2005fonologia[269]","","","","","ing_2a:2>3-X-X"
"ing-81","inga1250","mɨ-pɨnə-i","mɨ-pɨnə-i","2>3-bathe-REC","You bathed him/her.","cruz2005fonologia[262]","","","","","ing_2a:2>3-X-X"
"tri-45","trio1238","kɨ-tatɨ","kɨ-tatɨ","1+2S_A_-get.lost","We got lost.","triomeira1999[292]","","","","","tri_12sa:1+2S-X"
"tri-49","trio1238","k-əmamina","k-əmamina","1+2S_P_-play","We have played.","triomeira1999[291]","","","","","tri_12:1+2S-X"
"pan-40","enap1235","ki-petjuʔma-jah t͡ʃu","ki-petjuʔma-jah t͡ʃu","1>2-hit-REC.PFV 1SG","I hit you.","panarepayne2013[201]","","","","","pan_12:1>2-X-X X"
"wmr-178","waim1253","ka k-ɨeepit͡ʃah-pɨ-pia","ka k-ɨeepit͡ʃah-pɨ-pia","3PRO 3>1+2-laugh-CAUS-IMM","S/he made us laugh.","waimiribruno2003[100]","","","","","X wmr_12:3>1+2-X-X-X"
"wmr-283","waim1253","aa ram k-irima-pɨ-pianɨ","aa ram k-irima-pɨ-pianɨ","1PRO PART 1>2-rest-CAUS-REC","I made you rest.","waimiribruno2003[177]","","","","","X X wmr_12:1>2-X-X-X"
"wai-13","waiw1244","k-ereme-sɨ","k-ereme-sɨ","1S-sit.down-NPST","I will sit down.","waiwaihawkins1998[178]","","","","","wai_12:1S-X-X"
"wai-14","waiw1244","jɨ-wɨn-so kɨ-wt͡ʃe-sɨ","jɨ-wɨn-so kɨ-wt͡ʃe-sɨ","3-sleep-SUP 1S-go-NPST","I am going (away) to sleep.","waiwaihawkins1998[203]","","","","","X-X-X wai_12:1S-X-X"
"wai-33","waiw1244","k-en-t͡ʃow so juruma","k-en-t͡ʃow so juruma","3>1+2-see-PL PL duck","The duck saw us.","waiwaihawkins1998[181]","","","","","wai_12:3>1+2-X-X X X"
"way-40","waya1269","k-ɨnɨkɨ-hi","k-ɨnɨkɨ-hi","1+2-sleep-HORT","Let's sleep.","wayanatavares2005[228]","","","","","X-X-X"
"kui-100","nucl1656","kuk-aŋaheɣu","kuk-aŋaheɣu","1+2-jump","We jumped.","kuikurodossantos2007[72]","","","","","kui_12:1+2S-X"
"ing-87","inga1250","n-arɨka-i","n-arɨka-i","3S-vomit-REC","S/he vomited.","cruz2005fonologia[265]","","","","","ing_3:3S-X-X"
"ing-42","inga1250","əʔrə iʔse əw-esi","əʔrə iʔse əw-esi","Q.INAN want ing_2w:2S-be","What do you want?","cruz2005fonologia[201]","","","","","X X X-X"
"ing-88","inga1250","əw-eʔnepɨrɨ","əw-eʔnepɨrɨ","2-dream","You dream.","cruz2005fonologia[245]","","","","","ing_2w:2S-X"
"ing-89","inga1250","w-eʔnepɨrɨ","w-eʔnepɨrɨ","1S-dream","I dream.","cruz2005fonologia[245]","","","","","ing_1w:1S-X"
"apa-58","apal1257","e-kurika-Ṽko toʔ mon-eʃi-ano","e-kurika-Ṽko toʔ mon-eʃi-ano","REFL-wash-CONT 3PL 3-be-REC","They were washing themselves.","koehn1986apalai[44]","","","","","apa_detrz:DETRZ-X-X X X-X-X"
"apa-56","apal1257","ɨna-n-ot-uru-ase raʔkene","ɨna-n-ot-uru-ase raʔkene","1+3-3-REFL-tell-REC really","We really conversed.","koehn1986apalai[44]","","","","","apa_13pro:1+3-apa_detrz:DETRZ-X-X X"
"apa-57","apal1257","at~at-apoi-Ṽko toto","at~at-apoi-Ṽko toto","ITER~REFL-grab-CONT 3PL","They (were) grabbing each other (fighting).","koehn1986apalai[44]","","","","","X-apa_detrz:DETRZ-X X"
"tri-10","trio1238","n-ət-apəə-ja-n=to","n-ət-apəə-ja-n=to","3-DETRZ-catch-PRS.IPFV-UNCERT=3PL","They are grabbing each other, they are fighting / having sex.","triomeira1999[258]","","","","","tri_3:3S-tri_detrz:DETRZ-X-X-X=X"
"way-41","waya1269","Këhepematatën","k-əh-epe-ma-ta-tən","1+2S_A_-DETRZ-friend-VBZ.give-HORT.ABL-HORT.PL","Let's be friends.","wayanatavares2005[114]","","","","","way_12sa:1+2S-way_detrz:DETRZ-X-X-X-X"
"way-45","waya1269","Ma kutamuu nëtulu jepe.","maa ku-tamuru n-ət-uru j-epe","so 1+2POSS-grandfather 3-DETRZ-talk 1POSS-friend","So, our grandfather has talked, my friend.","wayanatavares2005[254]","","","","","X X-X way_detrz:DETRZ-X-X X-X"
"kar-23","gali1262","kɨt-e-kupi-ja","kɨt-e-kupi-ja","1+2S_A_-DETRZ-bathe-PRS","The two of us take a bath.","hoff1968carib[209]","","","","","kar_12sa:1+2S-kar_detrz:DETRZ-X-X"
"kar-43","gali1262","w-as-ene-ja","w-as-ene-ja","1S_A_-DETRZ-see-NPST","I see myself.","courtz2008carib[36]","","","","","kar_1sa:1S-kar_detrz:DETRZ-X-X"
"pan-41","enap1235","w-it͡ʃ-iɲi-jah t͡ʃu","w-it͡ʃ-iɲi-jah t͡ʃu","1S-DETRZ-see-REC.PFV 1SG","I saw myself.","panarepayne2013[50]","","","","","pan_1sa:1S-pan_detrz:DETRZ-X-X X"
"ara-33","para1310","kun-ot͡ʃi-no-menpo moden ɨ-bɨra aptam","kun-ot͡ʃi-no-menpo moden ɨ-bɨra aptam","3.REM-DETRZ-leave-FRUST ANIM.DEM 1-NEG COP.REM","He (Iaut) would've stayed, if I hadn't been there.","alves2017arara[135]","","","","","ara_3rem:3S-ara_detrz:DETRZ-X-X X X-X X"
"ing-90","inga1250","toʔ es-eporo-ʔpɨ","toʔ es-eporo-ʔpɨ","3PL DETRZ-meet-PST","They met each other.","cruz2005fonologia[367]","","","","","X ing_detrz:DETRZ-X-X"
"ing-91","inga1250","s-oʔnamɨ n-an","s-oʔnamɨ n-an","DETRZ-play 3-COP.PL","We're playing.","cruz2005fonologia[133]","","","nós nos jogamos","","ing_detrz:DETRZ-X X-X"
"ing-93","inga1250","u-s-eweʔ-saʔ","u-s-eweʔ-saʔ","1-DETRZ-feed-PFV","I'm fed.","cruz2005fonologia[134]","","","","","X-ing_detrz:DETRZ-X-X"
"ing-95","inga1250","jɨi esi eʔ-poʔtə-npəʔ","jɨi esi eʔ-poʔtə-npəʔ","tree COP DETRZ-burn-GER","The tree is burning.","cruz2005fonologia[288]","","","","","X X ing_detrz:DETRZ-X-X"
"kui-123","nucl1656","a-t-aɣihisute-lɨ","a-t-aɣihisute-lɨ","2S-DETRZ-paint.forehead-NSPEC","You're painting your forehead.","kuikurodossantos2007[162]","","","","","kui_2p:2S-kui_detrz:DETRZ-X-X"
"kui-124","nucl1656","Ø-at-aɣihisute-lɨ","Ø-at-aɣihisute-lɨ","3S-DETRZ-paint.forehead-NSPEC","S/he's painting his/her forehead.","kuikurodossantos2007[162]","","","","","kui_3i:3S-kui_detrz:DETRZ-X-X"
"kui-125","nucl1656","e-t-ekuɣi-t͡saɣɨ","e-t-ekuɣi-t͡saɣɨ","2S-DETRZ-paint-CONT","You're painting yourself.","kuikurodossantos2007[163]","","","","","kui_2p:2S-kui_detrz:DETRZ-X-X"
"kui-126","nucl1656","Ø-et-ekuɣi-t͡saɣɨ","Ø-et-ekuɣi-t͡saɣɨ","3S-DETRZ-paint-CONT","S/he's painting her-/himself.","kuikurodossantos2007[163]","","","","","kui_3i:3S-kui_detrz:DETRZ-X-X"
"kui-127","nucl1656","u-t-ekuɣi-t͡saɣɨ","u-t-ekuɣi-t͡saɣɨ","1S-DETRZ-paint-CONT","I'm painting myself.","kuikurodossantos2007[163]","","","","","kui_1p:1S-kui_detrz:DETRZ-X-X"
"kui-128","nucl1656","u-ɣ-opi-t͡saɣɨ","u-ɣ-opi-t͡saɣɨ","1S-DETRZ-return-CONT","I am returning.","kuikurodossantos2007[164]","","","","","kui_1p:1S-kui_detrz:DETRZ-X-X"
"mac-19","macu1259","toʔ eʔ-paʔtɨ-pɨtɨ-ʔpɨ","toʔ eʔ-paʔtɨ-pɨtɨ-ʔpɨ","3PL DETRZ-hit-ITER-PST","They hit themselves.","macushiabbott1991[37]","","","","","X mac_detrz:DETRZ-X-X-X"
"wai-52","waiw1244","t-ow-so kɨ-wt͡ʃe-sɨ","t-ow-so kɨ-wt͡ʃe-sɨ","3-take.out-SUP 1S-go-NPST","I am going to take it out.","waiwaihawkins1998[83]","","","","","X-X-X X-X-X"
"mac-35","macu1259","taura-ke as-aatɨ","taura-ke as-aatɨ","knife-INS DETRZ-cut","I am cut with a knife.","macushicarson1982[131]","","","","","X-X X-X"
"mac-41","macu1259","eporɨ-ʔpɨ pemonkon-ja tiaron-ja","eporɨ-ʔpɨ pemonkon-ja tiaron-ja","find-PST person-ERG another-ERG","A person found him, another one.","macushiabbott1991[158]","","","","","X-X X-X X-X"
"pan-43","enap1235","Yapə'ñe yu amenkën kiñe.","j-apəsɨ-ɲe ju amen-nkən kiɲe","3-grab-NSPEC 1SG now-same really","I'm grabbing it right now.","panarepayne2013[139]","","","","","X-X-X X X-X X"
"hix-34","hixk1239","woto j-ono-no","woto j-ono-no","meat LK-eat-IMM","He ate the meat.","hixkaryanaderby1985[191]","","","","","X hix_lk:LK-X-X"
"hix-37","hixk1239","nosoɲhoje waraka kamara wja","n-os-oɲe-ho-je waraka kamara wja","3-DETRZ-see-CAUS-REM W. jaguar by","Waraka let himself be seen by the jaguar.","hixkaryanaderby1985[90]","","","","","X-X-X-X-X X X X"
"hix-38","hixk1239","roɲhera eht͡ʃoko","r-oɲe-hɨra eʃe-t͡ʃoko","1P-see-NEG COP-IMP.PL","Don't all look at me!","hixkaryanaderby1985[66]","","","","","X-X-X X-X"
"hix-44","hixk1239","romɨn jawo amna nohsamnohjako. ɨto amna nosoɲt͡ʃeko","ro-mɨ-n jawo amna n-os-ohamɨ-noh-jako ɨto amna n-os-oɲt͡ʃa-jako","1-house-PERT in 1+3 3-DETRZ-be.many-CAUS-REC.CPL there 1+3 3-DETRZ-hear-REC.CPL","We met in my house and discussed things there.","hixkaryanaderby1985[157]","","","","","X-X-X X X X-X-X-X-X X X X-X-X-X"
"hix-46","hixk1239","kukumet͡ʃhe","kɨ-kukma-jat͡ʃhe","3>1+2-try.out-NPST.PL","He will try us out.","hixkaryanaderby1985[191]","","","","","hix_12:3>1+2-X-X"
"ing-99","inga1250","kən-pɨnə-i","kən-pɨnə-i","1>2-bathe-REC","I bathed you.","cruz2005fonologia[262]","","","","","ing_1on2:1>2-X-X"
"tri-52","trio1238","wɨ-tən","wɨ-tən","1S_A_-go","I went.","triomeira1999[292]","","","","","tri_1sa:1S-X"
"tri-53","trio1238","ji-tatɨ","ji-tatɨ","1S_P_-get.lost","I got lost.","triomeira1999[292]","","","","","tri_1p:1S-X"
"apa-75","apal1257","t-oʔ wo-toĩse ɨ-a ɨ-meretamu-ru ɨ-nomo-no","t-oʔ wo-toĩse ɨ-a ɨ-meretamu-ru ɨ-nomo-no","COR-meat.POSS shoot-FRUST 1-by 1-father.in.law-PERT 3>1-abandon-IMM","My father-in-law abandoned me for my almost having shot his meat.","koehn1986apalai[46]","","","","","X-X X-X X-X X-X-X apa_1p:3>1-X-X"
"ara-35","para1310","anumtadamynangry","Ø-anumɨ-tadamɨ-naŋrɨ","3>3-raise-ITER-IPFV","He got him (the boy) up repeatedly.","alves2017arara[115]","","","","","X-X-X-X"
"ing-51","inga1250","tɨ-wənə-i","tɨ-wənə-i","1>3-hit-REC","I hit him/her.","cruz2005fonologia[263]","","","","","ing_1a:1>3-X-X"
"ing-102","inga1250","uj-onpa-i","uj-onpa-i","2>1-test-REC","You tested me.","cruz2005fonologia[262]","","","","","ing_1p:2>1-X-X"
"ing-52","inga1250","w-ariwomɨ-i","w-ariwomɨ-i","1S_P_-fly-REC","I flew.","cruz2005fonologia[248]","","","","","ing_1s:1S-X-X"
"ing-6","inga1250","əj-aʔkərə u-tə","əj-aʔkərə u-tə","2-COM 1-go","I go with you.","cruz2005fonologia[157]","","","","","X X-X-X"
"ing-66","inga1250","əj-anɨ-npai pɨra","əj-anɨ-npai pɨra","2-eat-DES NEG","You don't want to eat.","cruz2005fonologia[298]","","","","","X-X X-X"
"ing-78","inga1250","ə-jəʔ-saʔ","ə-jəʔ-saʔ","2-come-PFV","You came.","cruz2005fonologia[276]","","","","","ing_2w:2S-X-X"
"ing-92","inga1250","u-s-ewetɨ rə","u-s-ewetɨ rə","1-DETRZ-feed EMP","I feed myself.","cruz2005fonologia[134]","","","","","ing_1w:1S-ing_detrz:DETRZ-X X"
"ing-8","inga1250","i-wənə-ʔpɨ urə uja","i-wənə-ʔpɨ urə uja","3-kill-PST 1.PRO ERG","I killed him/her.","cruz2005fonologia[162]","","","","","ing_3i:3P-X-X X X"
"ing-82","inga1250","m-arɨka-i","m-arɨka-i","2-vomit-REC","You vomited.","cruz2005fonologia[265]","","","","","ing_2a:2S-X-X"
"pan-45","enap1235","apɨhtan amən","a-pɨh-ta-n amən","1-wife-INCH.VBZ-NSPEC 2","You get married.","panarepayne2013[235]","","","","","X-X-X-X X"
"pan-48","enap1235","ajopimaamɨn amən","aj-opimaamɨ-n amən","2-be.dizzy-NSPEC 2","You are dizzy.","panarepayne2013[235]","","","","","X-X-X X"
"pan-55","enap1235","jotaaniʔsaʔ weht͡ʃa mən anoh atawən pake tɨnake","jo-t-aaniʔ-saʔ weht͡ʃa mən anoh atawən pake tɨna-ke","3-DETRZ-fill-PTCP.PST be.PST.PFV INAN.INVIS earth all before water-INS","The earth was   lled completely long ago, with water.","panarepayne2013[336]","y-ot-aaní'-sa' wejcha mën anoj atawën pake tïna-ke","","","","X-X-X-X X X X X X X-X"
"pan-57","enap1235","jamaˈɲe ju","j-ama-ɲe ju","3-knock.down-NSPEC 1","I knock it down.","panarepayne2013[241]","","","","","X-X-X X"
"pan-59","enap1235","a-petjuʔma-ɲe ju","a-petjuʔma-ɲe ju","2-punish-NSPEC 1","I punish you.","panarepayne2013[241]","","","","","X-X-X X"
"pan-24","enap1235","j-oʔkooma-kə","j-oʔkooma-kə","3-lift-IMP","Lift it!","panarepayne2013[364]","","","","","pan_3ij:3P-X-X"
"pan-25","enap1235","ji-kimei-htjə-ʔ wahto","ji-kimei-htjə-ʔ wahto","3-head-VBZ.provide-IMP firewood","Build up the fire!","panarepayne2013[95]","","","","","pan_3ij:3P-X-X-X X"
"pan-34","enap1235","aj-ama-ɲe ju","aj-ama-ɲe ju","2P-knock.down-NSPEC 1SG","I knock you down.","panarepayne2013[241]","","","","","pan_2p:2P-X-X X"
"pan-26","enap1235","jɨ-petjuʔma-ɲe ju","jɨ-petjuʔma-ɲe ju","3-punish-NSPEC 1","I punish it.","panarepayne2013[241]","","","","","pan_3ij:3P-X-X X"
"mak-18","maqu1238","ni-haʔrətə-i","ni-haʔrətə-i","3>3-overtake-REC.IPFV","S/he overtook him/her.","maquiritaricaceres2011[183]","","","","","mak_3tr:3>3-X-X"
"mak-19","maqu1238","kɨn-ene-akə","kɨn-ene-akə","3>3.REM-see-REM.PFV","S/he saw him/her.","maquiritaricaceres2011[184]","","","","","mak_3a_rem:3>3-X-X"
"mak-20","maqu1238","kini-ʔwaʔtə-i=t͡ʃo","kini-ʔwaʔtə-i=t͡ʃo","3>3.REM-help-REC.PFV=PL","S/he helped them.","maquiritaricaceres2011[184]","","","","","mak_3a_rem:3>3-X-X=X"
"way-3","waya1269","kopə mən-uməkɨ-ja","kopə mən-uməkɨ-ja","rain 3.CERT-come-NPST","Rain will come","wayanatavares2005[209]","","","","","X way_3sa_cert:3S-X-X"
"way-4","waya1269","emna kun-upi","emna kun-upi","1+3 3>3.REM-find","We found it.","wayanatavares2005[433]","","","","","way_13pro:1+3 way_3_rem:3>3-X"
"way-13","waya1269","məni-panakma","məni-panakma","3>3.CERT-hear","S/he heard it/her/him.","wayanatavares2005[198]","","","","","way_3_cert:3>3-X"
"way-6","waya1269","məni-rəməp-ja","məni-rəməp-ja","3S.CERT-die-NPST","He/she/it is going to die.","wayanatavares2005[199]","","","","","way_3_cert:3S-X-X"
"ing-108","inga1250","n-ene-i peʔ","n-ene-i peʔ","3>3-see-REC 3PRO.Q","Did he see her?","cruz2005fonologia[199]","","","","","ing_3:3>3-X-X X"
"way-2","waya1269","maronme kun-uməkɨ-əmə toto","maronme kun-uməkɨ-əmə toto","then 3.REM-come-RESUM 3PL","Then, they came back.","wayanatavares2005[216]","","","","","X way_3sa_rem:3S-X-X X"
"tri-55","trio1238","n-ətɨjka=rən","n-ətɨjka=rən","3S_A_-be.over[PRS.PFV]=truly","It's really over (there isn't any left).","triomeira1999[119]","","","","","tri_3sa:3S-X=X"
"tri-26","trio1238","akɨ kɨn-arə","akɨ kɨn-arə","who.ANIM 3.PST.PFV-take","Who took him/her/it away?","triomeira1999[560]","","","","","X tri_3_pst:3>3-X"
"kar-5","gali1262","kɨni-kupi-jan","kɨni-kupi-jan","3.EXP-bathe-PRS","He bathes him.","courtz2008carib[80]","","","","","kar_3_exp:3>3-X-X"
"kar-39","gali1262","moro-kon arakaposa kɨni-morɨwa-non","moro-kon arakaposa kɨni-morɨwa-non","DEM-PL rifle 3S.EXP-make.noise-PRS.UNCERT","Those rifles make noise.","courtz2008carib[140]","","","","","X-X X kar_3_exp:3S-X-X"
"tri-56","trio1238","aja kɨn-tən","aja kɨn-tən","where 3.PST.PFV-go","Where did s/he go?","triomeira1999[148]","","","","","X tri_3sa_pst:3S-X"
"kui-3","nucl1656","u-ɨŋkɨ-pɨɣɨ atai isilu heke u-kaɣine-nɨɣɨ, u-impaki-lɨ leha i-heke, isilu heke","u-ɨŋkɨ-pɨɣɨ atai isilu heke u-kaɣine-nɨɣɨ, u-impaki-lɨ leha i-heke, isilu heke","1-sleep-PFV when thunder ERG 1-scare-PNCT 1-wake.up-PNCT CPL 3-ERG thunder ERG","Once asleep, the thunder scared me, he woke me up, the thunder.","franchetto1986kuikuro[195]","","","","","X-X-X X X X X-X-X X-X-X X X-X X X"
"kar-27","gali1262","birɨ Ø-ɨʔsanoro-ja-n","birɨ Ø-ɨʔsanoro-ja-n","beer 3>1-cool-PRS-UNCERT","The beer cools me.","hoff1968carib[166]","","","","","X kar_1p:3>1-X-X-X"
"hix-32","hixk1239","tɨnyahmetxhe","tɨ-ɲahma-jat͡ʃhe","1+2>3-supply.with.food-NPST.PL","We will supply them with food.","hixkaryanaderby1985[190--191]","","","","","hix_12a:1+2>3-X-X"
"ikp-89","ikpe1245","imenelogon t͡ʃimna man t͡ʃimna aktatke-pra","imenelogon t͡ʃimna man t͡ʃimna aktatke-pra","today 1+3 PART 1+3 eat-NEG","Today we're (certainly) not going to eat it.","ikpengpacheco2001[132]","","","","","X X X ikp_13pro:1+3 X-X"
"ing-97","inga1250","bola apisi-ʔpɨ i-ja","bola apisi-ʔpɨ i-ja","ball grab-PST 3-ERG","He (the child) grabbed the ball.","cruz2005fonologia[365]","","","","","X X-X X-X"
"mak-30","maqu1238","küüdüa","kɨ-ɨrɨ-a","1+2>3-make-NPST","We're making it.","maquiritaricaceres2011[182]","","","","","mak_12a:1+2>3-X-X"
"wai-35","waiw1244","jajɸɨ j-aɸo-rɨ","jajɸɨ j-aɸo-rɨ","tapir LK-front.leg-PERT","The tapir's front leg.","waiwaihawkins1998[197]","","","","","X X-X-X"
"wai-36","waiw1244","noro kraɸa-n w-aʃikwo okwe","noro kraɸa-n w-aʃikwo okwe","3PRO bow-PERT 1>3-break.HOD alas","Alas, I broke his bow.","waiwaihawkins1998[84]","","","","","X X-X X-X X"
"wai-37","waiw1244","jɨ-kraɸa-n","jɨ-kraɸa-n","3POSS-bow-PERT","his bow","waiwaihawkins1998[84]","","","","","X-X-X"
"wai-40","waiw1244","t͡ʃuure j-aji-ɲe ro moso o-ɸi-t͡ʃi","t͡ʃuure j-aji-ɲe ro moso o-ɸi-t͡ʃi","manioc.bread LK-bake-AGT.NMLZ often 3PRO 1POSS-wife-PERT","This one, my wife, can really bake manioc bread!","waiwaihawkins1998[32]","","","","","X wai_lk:LK-X-X X X X-X-X"
"wai-42","waiw1244","aht͡ʃe wa ɲhe n-a-j kɨ-kamisa-n komo ɲhe t͡ʃiki j-aɸonukja-taw okwe","aht͡ʃe wa ɲhe n-a-j kɨ-kamisa-n komo ɲhe t͡ʃiki j-aɸonukja-taw okwe","what like more 3-COP-PST 1+2-pants-PERT PL more little.bit LK-ask.for-ADVZ.if alas","What about buying more pants for us (which we need)?","waiwaihawkins1998[44]","","","","","X X X X-X-X X-X-X X X X wai_lk:LK-X-X X"
